manufacturer,aspiration,doors,body,drive,engine_location,engine_type,cylinders,fuel_system,horsepower,peak_rpm,city_mpg,highway_mpg,price,diesel,gas
toyota,std,two,convertible,rwd,front,dohc,four,mpfi,114.0,5500.0,22,38,7895.0,1,0
dodge,std,two,sedan,fwd,front,dohc,four,idi,116.0,4800.0,24,24,11845.0,0,1
volvo,turbo,four,wagon,fwd,front,ohcv,six,mpfi,92.0,5500.0,24,23,9279.0,0,1
honda,std,two,sedan,fwd,front,ohcv,four,mpfi,116.0,5500.0,28,37,7129.0,0,1
mercedes-benz,std,two,sedan,fwd,front,ohcf,four,2bbl,86.0,4800.0,18,38,14869.0,0,1
peugot,std,four,hatchback,fwd,front,dohc,four,2bbl,102.0,5200.0,19,38,18620.0,0,1
saab,std,two,sedan,fwd,front,ohc,four,1bbl,182.0,5200.0,31,30,6795.0,0,1
plymouth,std,two,sedan,fwd,front,ohc,six,mpfi,110.0,5500.0,25,32,7609.0,1,0
chevrolet,turbo,four,sedan,fwd,front,ohc,four,mpfi,68.0,5500.0,19,33,6849.0,0,1
renault,std,four,wagon,fwd,front,ohc,four,idi,69.0,5200.0,26,34,34028.0,0,1
plymouth,std,four,sedan,rwd,front,ohc,four,2bbl,101.0,5200.0,33,28,11549.0,0,1
plymouth,turbo,four,wagon,4wd,front,ohc,four,2bbl,68.0,5400.0,17,36,6692.0,1,0
honda,std,two,sedan,fwd,front,ohc,four,mpfi,68.0,5800.0,21,28,7957.0,0,1
subaru,std,four,sedan,rwd,front,ohc,four,2bbl,69.0,5250.0,31,34,15750.0,1,0
mitsubishi,std,two,hatchback,fwd,front,ohcv,four,4bbl,102.0,4800.0,37,26,11694.0,0,1
peugot,std,two,sedan,rwd,front,ohc,six,mpfi,78.0,4400.0,19,41,13499.0,1,0
saab,std,two,hardtop,4wd,front,ohc,four,spdi,97.0,5500.0,25,25,11549.0,0,1
volvo,std,two,hatchback,fwd,front,ohc,four,2bbl,156.0,6000.0,24,32,9538.0,0,1
volvo,turbo,four,wagon,fwd,front,ohc,four,2bbl,101.0,5250.0,21,30,8195.0,1,0
mazda,std,four,sedan,fwd,front,ohc,four,mpfi,88.0,5200.0,37,31,32250.0,0,1
plymouth,std,four,sedan,rwd,front,ohc,four,mpfi,62.0,5000.0,31,30,16845.0,0,1
plymouth,std,four,sedan,rwd,front,rotor,four,mpfi,175.0,5400.0,29,38,7499.0,0,1
mitsubishi,std,two,sedan,rwd,front,ohc,four,mpfi,76.0,5200.0,31,31,14489.0,0,1
nissan,turbo,four,hatchback,4wd,front,ohc,six,mpfi,82.0,5500.0,31,22,19699.0,0,1
toyota,turbo,four,hatchback,fwd,front,ohc,four,2bbl,68.0,4200.0,38,23,23875.0,0,1
volkswagen,std,four,sedan,rwd,front,ohc,four,2bbl,184.0,4500.0,31,34,16558.0,0,1
peugot,turbo,four,hardtop,fwd,front,ohc,four,mpfi,62.0,5000.0,19,30,7898.0,0,1
jaguar,std,two,sedan,rwd,front,ohc,four,idi,110.0,4800.0,15,27,16500.0,0,1
nissan,std,two,hardtop,fwd,front,ohc,six,mpfi,84.0,4650.0,30,30,6795.0,0,1
peugot,turbo,four,hatchback,rwd,front,ohc,four,2bbl,114.0,4800.0,30,24,10795.0,0,1
honda,std,four,wagon,fwd,front,ohc,four,mpfi,88.0,5200.0,38,29,9959.0,0,1
toyota,std,four,hatchback,rwd,front,ohc,four,mpfi,116.0,5250.0,27,34,18150.0,0,1
isuzu,std,four,hatchback,fwd,front,ohc,four,mpfi,102.0,4400.0,23,39,35550.0,1,0
saab,std,four,hatchback,fwd,front,ohc,four,mpfi,92.0,5500.0,19,30,13415.0,0,1
dodge,std,four,sedan,fwd,front,ohc,four,mpfi,114.0,5200.0,24,19,35056.0,0,1
toyota,turbo,four,sedan,rwd,front,ohc,four,spdi,97.0,5500.0,31,25,22018.0,0,1
mercedes-benz,std,four,sedan,rwd,front,ohcf,four,2bbl,68.0,5200.0,26,29,12629.0,0,1
peugot,std,four,hatchback,fwd,front,ohc,eight,2bbl,116.0,4800.0,23,38,6338.0,0,1
toyota,turbo,four,hatchback,rwd,front,ohcf,four,spdi,68.0,5000.0,38,27,7898.0,0,1
toyota,std,four,hatchback,rwd,front,ohcv,four,2bbl,62.0,6000.0,45,25,16558.0,0,1
dodge,std,two,sedan,rwd,front,ohc,four,mpfi,68.0,5000.0,30,29,16500.0,0,1
mazda,std,two,sedan,rwd,front,ohc,four,2bbl,68.0,4800.0,24,29,7349.0,0,1
honda,std,two,sedan,4wd,front,ohc,six,mpfi,88.0,5500.0,31,32,8845.0,0,1
nissan,std,two,hatchback,fwd,front,ohc,eight,mpfi,86.0,5200.0,19,28,11850.0,1,0
mitsubishi,std,two,sedan,rwd,front,ohc,four,mpfi,86.0,4800.0,27,28,32250.0,0,1
audi,std,four,sedan,fwd,front,ohc,four,mpfi,175.0,5500.0,22,22,7295.0,0,1
dodge,turbo,four,wagon,fwd,front,rotor,four,idi,207.0,4500.0,15,30,11850.0,1,0
toyota,std,four,hatchback,fwd,front,ohc,four,2bbl,100.0,4200.0,29,30,14489.0,0,1
honda,std,four,sedan,rwd,front,ohc,four,mpfi,82.0,4800.0,37,23,7775.0,1,0
dodge,std,four,sedan,rwd,front,dohc,four,mpfi,92.0,5500.0,27,23,7126.0,0,1
audi,std,two,sedan,fwd,front,ohc,six,2bbl,184.0,4150.0,17,34,6855.0,0,1
saab,std,two,hatchback,rwd,front,rotor,four,mpfi,156.0,5000.0,21,24,8921.0,0,1
mazda,std,two,sedan,fwd,front,l,four,mpfi,76.0,4800.0,23,27,7999.0,0,1
toyota,std,two,sedan,fwd,front,ohc,four,mpfi,68.0,5500.0,24,38,15510.0,0,1
volvo,turbo,two,hatchback,rwd,front,ohc,four,mpfi,100.0,6000.0,27,31,6095.0,0,1
toyota,std,four,hatchback,fwd,front,l,four,spdi,114.0,5500.0,31,32,18280.0,0,1
bmw,std,two,convertible,fwd,front,ohc,four,mpfi,94.0,5250.0,16,22,17450.0,0,1
subaru,std,two,hatchback,fwd,front,ohc,four,mpfi,114.0,5800.0,16,27,10295.0,1,0
nissan,std,four,sedan,rwd,front,ohc,four,idi,88.0,5500.0,14,25,36000.0,0,1
toyota,std,four,wagon,fwd,front,ohc,four,mpfi,102.0,5500.0,31,38,16515.0,0,1
volvo,std,four,hatchback,fwd,front,ohc,four,2bbl,68.0,5500.0,19,25,9895.0,0,1
toyota,std,two,sedan,fwd,front,ohc,four,2bbl,110.0,4250.0,21,38,15250.0,0,1
honda,std,four,wagon,rwd,front,ohc,eight,2bbl,114.0,5800.0,24,18,17669.0,0,1
jaguar,std,four,hatchback,fwd,front,l,four,2bbl,182.0,4800.0,17,32,23875.0,1,0
nissan,turbo,two,sedan,fwd,front,ohc,five,mpfi,142.0,6000.0,25,28,8845.0,0,1
nissan,std,two,hatchback,fwd,front,ohc,four,mpfi,68.0,5200.0,24,32,11850.0,1,0
nissan,std,two,sedan,rwd,front,ohc,four,mpfi,69.0,4800.0,21,23,6377.0,1,0
bmw,turbo,two,sedan,fwd,front,ohc,four,mpfi,101.0,5000.0,26,23,13295.0,0,1
jaguar,std,four,hatchback,rwd,front,ohc,four,2bbl,155.0,5500.0,21,29,9279.0,0,1
nissan,std,four,sedan,fwd,front,ohc,four,2bbl,56.0,4250.0,19,33,16500.0,0,1
jaguar,std,two,sedan,rwd,front,ohc,four,2bbl,97.0,5200.0,19,23,36880.0,1,0
volkswagen,turbo,four,sedan,fwd,front,ohc,eight,idi,112.0,5500.0,24,37,6095.0,0,1
subaru,turbo,two,sedan,fwd,front,dohc,four,mpfi,145.0,4500.0,23,36,10795.0,0,1
toyota,std,four,hatchback,fwd,front,ohc,four,mpfi,62.0,4900.0,45,34,6479.0,0,1
bmw,std,two,sedan,rwd,front,dohc,four,idi,182.0,4800.0,18,30,5348.0,0,1
toyota,std,four,sedan,rwd,front,l,four,idi,85.0,5250.0,19,24,22625.0,0,1
plymouth,std,four,hatchback,fwd,front,ohc,four,mpfi,161.0,4800.0,24,34,15998.0,0,1
dodge,std,four,sedan,rwd,front,ohc,four,mpfi,101.0,5400.0,26,29,9538.0,0,1
mazda,turbo,four,sedan,fwd,front,ohc,four,mpfi,85.0,5000.0,28,26,7129.0,0,1
chevrolet,std,two,sedan,rwd,front,ohc,four,mpfi,90.0,5300.0,33,24,7995.0,1,0
mazda,std,two,hatchback,4wd,front,l,four,2bbl,62.0,5000.0,31,24,10198.0,0,1
toyota,std,four,sedan,rwd,front,ohc,four,idi,101.0,4800.0,24,37,9233.0,0,1
mazda,turbo,four,hatchback,rwd,front,ohc,four,mpfi,86.0,5800.0,26,32,7738.0,1,0
toyota,std,two,sedan,fwd,front,ohc,four,1bbl,70.0,5250.0,47,27,18280.0,0,1
peugot,std,four,hatchback,fwd,front,ohc,four,2bbl,78.0,4800.0,19,37,20970.0,0,1
isuzu,std,two,sedan,rwd,front,ohc,four,idi,68.0,5500.0,24,22,16630.0,1,0
mercedes-benz,std,two,wagon,fwd,front,ohc,two,idi,62.0,4500.0,17,39,24565.0,0,1
toyota,std,two,sedan,fwd,front,ohc,four,2bbl,94.0,5500.0,31,28,9279.0,1,0
volvo,std,two,hatchback,rwd,front,ohc,four,mpfi,97.0,4800.0,30,37,10345.0,0,1
mitsubishi,std,four,hatchback,fwd,front,ohc,four,mpfi,85.0,5500.0,21,25,7799.0,0,1
bmw,std,two,hatchback,fwd,front,ohc,six,2bbl,116.0,6000.0,27,26,9980.0,1,0
mercedes-benz,std,two,wagon,rwd,front,ohc,four,1bbl,160.0,5250.0,22,30,11248.0,0,1
honda,std,four,sedan,rwd,front,ohc,four,mpfi,55.0,5800.0,29,28,18920.0,0,1
dodge,std,four,sedan,fwd,front,l,four,mpfi,152.0,5200.0,24,25,8358.0,0,1
nissan,turbo,four,sedan,fwd,front,ohc,five,mpfi,123.0,5000.0,27,28,10698.0,0,1
bmw,std,two,wagon,rwd,front,ohc,four,mpfi,123.0,6000.0,16,34,7799.0,0,1
saab,std,four,wagon,rwd,front,ohcv,four,2bbl,182.0,4250.0,24,31,16430.0,0,1
honda,std,four,hatchback,fwd,front,ohcf,four,mpfi,70.0,5200.0,26,30,5499.0,0,1
mitsubishi,std,four,sedan,rwd,front,ohc,four,spdi,110.0,5900.0,37,30,16515.0,0,1
plymouth,std,two,sedan,rwd,front,ohc,four,2bbl,73.0,5500.0,25,24,15250.0,0,1
mitsubishi,std,two,sedan,fwd,front,ohc,five,mpfi,111.0,5000.0,23,23,13295.0,0,1
renault,std,four,sedan,fwd,front,ohc,four,2bbl,70.0,4800.0,19,34,11900.0,0,1
subaru,std,four,sedan,fwd,front,ohc,four,idi,116.0,5500.0,20,43,13415.0,1,0
toyota,std,two,hatchback,fwd,front,ohc,four,mpfi,110.0,5500.0,28,32,10795.0,0,1
peugot,std,four,hatchback,fwd,front,ohc,four,idi,102.0,5400.0,20,25,7898.0,1,0
mercedes-benz,std,four,sedan,fwd,front,ohcf,two,mpfi,68.0,5200.0,17,38,5151.0,0,1
mazda,std,four,hatchback,rwd,front,ohc,five,mpfi,140.0,5500.0,24,37,8499.0,0,1
renault,std,four,sedan,fwd,front,ohc,four,2bbl,68.0,5000.0,30,37,6785.0,1,0
nissan,std,two,hatchback,fwd,front,ohc,four,idi,86.0,5500.0,19,30,6938.0,1,0
mazda,turbo,two,hatchback,fwd,front,l,five,mpfi,62.0,4250.0,31,38,17950.0,0,1
mercedes-benz,std,four,sedan,fwd,front,ohc,four,idi,112.0,5200.0,32,22,6229.0,0,1
dodge,std,two,wagon,fwd,front,ohc,four,2bbl,102.0,4150.0,21,22,9495.0,0,1
mitsubishi,std,four,sedan,fwd,front,ohc,six,idi,160.0,5000.0,25,34,7788.0,1,0
mitsubishi,std,four,hatchback,fwd,front,ohc,four,1bbl,100.0,5100.0,31,24,9233.0,0,1
volkswagen,std,two,sedan,fwd,front,ohcf,four,mpfi,101.0,5800.0,31,38,8778.0,1,0
nissan,std,two,hatchback,rwd,front,ohc,four,mpfi,123.0,5000.0,24,30,8921.0,0,1
mazda,std,four,sedan,fwd,front,ohc,four,mpfi,123.0,4800.0,19,39,6695.0,0,1
toyota,turbo,four,sedan,fwd,front,ohc,four,mpfi,102.0,5400.0,31,22,36000.0,0,1
volvo,std,four,sedan,fwd,front,ohc,six,mpfi,110.0,5000.0,24,29,32528.0,0,1
nissan,std,four,sedan,fwd,front,ohc,six,mpfi,76.0,5200.0,19,32,13950.0,0,1
peugot,turbo,two,hardtop,rwd,front,ohc,four,2bbl,82.0,5500.0,24,32,32250.0,0,1
volkswagen,std,two,hatchback,fwd,front,ohc,six,2bbl,207.0,4800.0,19,29,7957.0,0,1
mitsubishi,std,four,sedan,fwd,front,ohc,four,mpfi,68.0,6600.0,19,29,14399.0,0,1
honda,std,four,wagon,rwd,front,ohc,four,2bbl,115.0,4800.0,25,37,16900.0,0,1
honda,std,two,sedan,rwd,front,ohc,four,mpfi,73.0,5200.0,18,31,8238.0,0,1
bmw,std,four,sedan,fwd,front,ohc,four,mpfi,72.0,5500.0,37,37,6189.0,0,1
toyota,std,two,wagon,fwd,front,ohc,four,mpfi,88.0,5800.0,31,53,8495.0,0,1
bmw,std,two,sedan,fwd,front,ohc,four,spdi,84.0,5250.0,26,37,7499.0,0,1
mazda,std,four,hatchback,fwd,front,dohc,six,idi,52.0,4800.0,23,22,6479.0,0,1
saab,std,four,sedan,fwd,front,ohc,two,2bbl,116.0,5200.0,24,38,13860.0,0,1
mazda,std,four,sedan,fwd,front,ohc,six,mfi,69.0,4750.0,17,32,19045.0,0,1
dodge,std,four,hatchback,fwd,front,ohc,four,2bbl,121.0,6000.0,25,29,6529.0,0,1
saab,std,two,sedan,4wd,front,ohc,four,mpfi,70.0,4800.0,25,42,13645.0,0,1
toyota,std,two,hatchback,fwd,front,ohc,four,2bbl,155.0,5900.0,23,28,11245.0,0,1
toyota,std,four,sedan,rwd,front,ohc,four,mpfi,121.0,5000.0,24,37,6855.0,0,1
chevrolet,std,two,hatchback,fwd,front,ohc,four,mpfi,68.0,4800.0,23,32,7775.0,0,1
honda,std,two,convertible,rwd,front,ohc,four,mpfi,88.0,5000.0,31,32,22470.0,0,1
mitsubishi,turbo,two,sedan,rwd,front,ohc,five,1bbl,76.0,5500.0,24,46,22625.0,0,1
audi,std,four,hatchback,fwd,front,ohc,four,2bbl,110.0,4150.0,23,28,7299.0,0,1
mitsubishi,std,four,sedan,rwd,front,ohcv,four,2bbl,114.0,4800.0,23,28,11900.0,1,0
peugot,std,two,hardtop,fwd,front,ohc,four,idi,84.0,5000.0,23,28,5389.0,1,0
subaru,std,two,hardtop,fwd,front,l,four,mpfi,68.0,5500.0,24,28,8948.0,0,1
nissan,std,four,sedan,fwd,front,ohc,four,mpfi,69.0,5900.0,31,30,5118.0,0,1
audi,turbo,two,sedan,4wd,front,ohc,four,idi,92.0,5500.0,21,24,16695.0,1,0
volvo,turbo,two,sedan,rwd,front,ohc,four,idi,68.0,6000.0,24,34,19699.0,0,1
alfa-romero,std,four,wagon,fwd,front,dohc,four,mpfi,116.0,5200.0,17,28,6529.0,0,1
audi,std,four,sedan,fwd,front,ohc,four,2bbl,145.0,5500.0,19,24,6989.0,1,0
toyota,std,four,sedan,fwd,front,ohc,four,4bbl,106.0,5500.0,23,32,7299.0,0,1
alfa-romero,turbo,four,sedan,fwd,front,ohcv,four,mpfi,69.0,4800.0,19,42,9980.0,0,1
nissan,std,two,sedan,fwd,front,ohc,six,idi,97.0,5250.0,19,37,5572.0,0,1
plymouth,std,two,convertible,fwd,front,rotor,five,mpfi,52.0,5500.0,21,41,7609.0,0,1
toyota,std,two,wagon,rwd,front,ohc,six,2bbl,102.0,4200.0,19,29,12170.0,0,1
toyota,std,four,wagon,fwd,rear,l,four,idi,68.0,4800.0,24,38,40960.0,1,0
nissan,std,four,hatchback,rwd,front,l,four,2bbl,69.0,4800.0,24,30,11199.0,1,0
toyota,std,two,sedan,fwd,front,ohc,four,mpfi,112.0,4350.0,17,20,6695.0,0,1
subaru,std,four,wagon,fwd,front,ohc,four,2bbl,94.0,5000.0,31,24,9095.0,0,1
mazda,std,four,sedan,fwd,front,ohcv,six,mpfi,110.0,5000.0,23,34,10795.0,0,1
mercedes-benz,std,two,sedan,rwd,front,ohc,four,2bbl,69.0,4200.0,20,37,7126.0,1,0
honda,std,two,hatchback,fwd,front,ohc,four,2bbl,104.256157635468,4500.0,38,31,17710.0,0,1
plymouth,std,two,hatchback,fwd,front,ohc,four,mpfi,134.0,5000.0,38,28,22018.0,0,1
plymouth,std,four,sedan,rwd,front,ohc,four,mpfi,62.0,5500.0,28,37,13415.0,0,1
volvo,std,two,hardtop,rwd,front,ohc,four,1bbl,82.0,5500.0,21,31,23875.0,1,0
mitsubishi,std,four,sedan,rwd,front,ohc,four,2bbl,68.0,5400.0,28,41,9960.0,0,1
volkswagen,std,four,sedan,rwd,front,ohcv,four,idi,97.0,4800.0,17,33,16695.0,0,1
jaguar,std,two,sedan,fwd,front,ohc,six,mpfi,143.0,4250.0,31,29,12290.0,1,0
toyota,std,two,wagon,fwd,front,ohc,five,mpfi,110.0,5000.0,25,38,7053.0,0,1
mercedes-benz,std,two,hatchback,rwd,front,ohcf,six,mpfi,68.0,5200.0,24,25,8449.0,0,1
dodge,std,four,sedan,rwd,front,dohc,four,2bbl,102.0,4800.0,24,32,11199.0,0,1
chevrolet,turbo,two,sedan,rwd,front,ohc,six,mpfi,68.0,5400.0,27,34,9895.0,0,1
mitsubishi,std,four,sedan,rwd,front,l,four,mpfi,207.0,5500.0,26,27,22018.0,0,1
nissan,std,two,sedan,4wd,front,ohc,six,mpfi,69.0,4200.0,31,25,7099.0,0,1
volvo,turbo,four,wagon,fwd,front,ohc,four,mpfi,90.0,4200.0,31,30,6229.0,0,1
mitsubishi,std,two,sedan,fwd,front,l,four,2bbl,84.0,5250.0,21,24,7609.0,0,1
plymouth,std,four,hatchback,rwd,front,ohc,four,mpfi,84.0,5500.0,37,27,10595.0,0,1
porsche,std,two,sedan,fwd,front,ohcf,six,idi,68.0,4800.0,19,25,12170.0,0,1
jaguar,std,two,convertible,rwd,front,ohc,six,idi,70.0,5200.0,19,43,11595.0,0,1
volvo,std,two,sedan,fwd,front,ohc,four,mpfi,104.256157635468,5300.0,31,17,6649.0,0,1
alfa-romero,std,two,sedan,fwd,front,l,four,mpfi,82.0,6000.0,31,54,34028.0,0,1
peugot,std,four,hatchback,fwd,front,ohc,four,mpfi,82.0,5500.0,31,30,9980.0,0,1
nissan,std,four,hatchback,fwd,front,ohcv,five,mpfi,68.0,5300.0,26,32,14399.0,0,1
mitsubishi,std,two,hatchback,fwd,front,ohc,six,mpfi,184.0,5200.0,19,31,6229.0,0,1
honda,turbo,four,hatchback,rwd,front,ohc,five,2bbl,69.0,5000.0,23,28,13200.0,0,1
nissan,std,four,hatchback,rwd,front,ohc,eight,2bbl,207.0,4750.0,14,42,19045.0,0,1
volkswagen,turbo,four,hatchback,rwd,front,ohc,four,mpfi,78.0,4150.0,24,28,17950.0,1,0
peugot,std,four,hatchback,rwd,front,ohc,four,mpfi,68.0,4800.0,27,38,15985.0,0,1
honda,std,four,hardtop,rwd,front,ohc,four,mpfi,52.0,4500.0,24,30,11245.0,0,1
toyota,std,two,wagon,fwd,front,ohc,four,mpfi,145.0,5500.0,31,38,9298.0,0,1
mercedes-benz,std,four,sedan,fwd,front,ohc,four,mpfi,145.0,4800.0,28,42,10898.0,0,1
toyota,turbo,four,hatchback,fwd,front,l,four,mpfi,184.0,6000.0,26,30,7126.0,0,1
renault,std,two,sedan,rwd,front,ohc,eight,mpfi,116.0,5400.0,24,32,14869.0,0,1
toyota,std,four,hardtop,fwd,front,ohc,four,mpfi,111.0,5500.0,37,32,7295.0,0,1
toyota,turbo,two,hatchback,fwd,front,ohc,four,mpfi,120.0,5500.0,26,32,6785.0,1,0
honda,turbo,four,hatchback,rwd,front,ohc,four,2bbl,152.0,4800.0,31,32,16695.0,1,0
toyota,turbo,four,hatchback,fwd,front,ohc,five,2bbl,68.0,5000.0,31,33,6295.0,1,0
nissan,std,four,sedan,fwd,front,ohc,four,idi,55.0,4500.0,30,32,25552.0,1,0
audi,std,four,hatchback,4wd,front,ohc,four,mpfi,145.0,4800.0,26,28,15580.0,0,1
subaru,std,two,hatchback,fwd,front,l,two,1bbl,69.0,4150.0,31,25,8189.0,1,0
audi,std,two,hatchback,fwd,front,ohc,four,mpfi,84.0,5000.0,26,34,18280.0,0,1
toyota,std,two,hatchback,rwd,front,l,four,mpfi,84.0,5500.0,29,25,9279.0,0,1
nissan,std,four,hatchback,fwd,front,ohc,four,mpfi,184.0,4200.0,19,31,13645.0,0,1
dodge,std,two,sedan,rwd,front,ohc,six,mpfi,160.0,4200.0,17,37,9959.0,0,1
mitsubishi,std,two,hatchback,rwd,front,ohcv,four,mpfi,114.0,4200.0,31,22,8921.0,0,1
isuzu,std,four,sedan,fwd,front,ohcf,four,mpfi,84.0,6000.0,19,23,7295.0,0,1
volkswagen,std,two,sedan,rwd,front,ohc,four,2bbl,116.0,5900.0,24,27,37028.0,0,1
volkswagen,std,four,convertible,rwd,front,ohc,four,mfi,88.0,4800.0,31,32,11048.0,0,1
subaru,std,four,sedan,fwd,front,dohc,four,2bbl,135.0,4150.0,25,38,14399.0,0,1
saab,std,two,hatchback,fwd,front,ohc,four,mpfi,68.0,4800.0,24,20,7799.0,0,1
nissan,std,four,sedan,fwd,front,ohcf,six,mpfi,92.0,5500.0,18,29,7895.0,1,0
toyota,std,four,hatchback,fwd,front,dohc,four,mpfi,97.0,5200.0,17,38,7499.0,0,1
subaru,std,two,wagon,fwd,front,ohc,four,mpfi,76.0,4800.0,31,38,12290.0,0,1
toyota,turbo,four,wagon,rwd,front,ohc,four,mpfi,101.0,5500.0,28,32,16925.0,0,1
toyota,std,two,sedan,fwd,front,ohc,four,2bbl,111.0,5000.0,19,27,10198.0,0,1
peugot,std,two,hatchback,rwd,front,ohc,eight,mpfi,72.0,4800.0,35,28,10945.0,0,1
nissan,std,four,sedan,rwd,front,ohc,four,spdi,135.0,5400.0,30,32,8949.0,0,1
volkswagen,turbo,four,hatchback,fwd,front,l,four,mpfi,152.0,4800.0,20,46,9538.0,0,1
honda,std,four,sedan,fwd,front,ohc,four,mpfi,88.0,5500.0,19,25,36000.0,0,1
volvo,std,four,hatchback,fwd,front,ohc,four,mpfi,70.0,5000.0,16,24,7609.0,0,1
honda,std,two,hatchback,4wd,front,ohc,four,mpfi,116.0,5500.0,37,33,45400.0,0,1
mercedes-benz,turbo,two,hatchback,fwd,front,ohc,six,mpfi,72.0,5200.0,24,20,15750.0,0,1
peugot,turbo,four,sedan,fwd,front,ohc,four,2bbl,152.0,5500.0,30,34,11845.0,1,0
mazda,std,four,sedan,fwd,front,ohc,four,idi,95.0,5500.0,28,42,8189.0,0,1
peugot,std,two,hatchback,fwd,front,ohc,four,mpfi,69.0,5200.0,38,26,8921.0,0,1
subaru,std,four,sedan,fwd,front,ohc,four,2bbl,116.0,5400.0,19,28,12964.0,0,1
porsche,turbo,four,hatchback,fwd,front,ohc,four,mpfi,110.0,4350.0,19,22,10945.0,0,1
peugot,std,four,hatchback,fwd,front,ohc,four,2bbl,182.0,5000.0,19,29,10595.0,0,1
mazda,std,four,sedan,fwd,front,ohc,six,spdi,68.0,5000.0,17,37,22018.0,0,1
mazda,std,two,hatchback,fwd,front,ohc,four,mpfi,70.0,5500.0,31,22,6669.0,0,1
mazda,std,two,hatchback,rwd,front,ohc,four,spdi,160.0,4250.0,19,24,6377.0,0,1
toyota,std,two,sedan,fwd,front,ohc,four,mpfi,110.0,5100.0,25,19,13950.0,0,1
saab,std,four,sedan,rwd,front,ohc,four,mpfi,84.0,5400.0,24,24,11199.0,0,1
honda,std,four,sedan,rwd,rear,ohc,four,mpfi,86.0,4250.0,37,29,8249.0,0,1
mercedes-benz,std,two,sedan,fwd,front,ohc,four,1bbl,110.0,4800.0,19,32,6488.0,0,1
volkswagen,std,two,sedan,fwd,front,ohc,four,mpfi,161.0,5200.0,29,43,12440.0,0,1
subaru,std,four,hatchback,fwd,front,ohc,four,2bbl,68.0,5500.0,27,32,13415.0,0,1
jaguar,std,four,wagon,fwd,front,ohcv,four,mpfi,69.0,5500.0,17,39,16845.0,1,0
toyota,turbo,four,sedan,fwd,front,ohc,four,2bbl,102.0,4750.0,38,24,12290.0,0,1
honda,std,two,convertible,rwd,front,ohc,four,mpfi,156.0,5200.0,19,32,6338.0,1,0
volvo,std,two,hatchback,rwd,front,ohc,four,mpfi,88.0,6000.0,24,29,7299.0,0,1
audi,std,two,hatchback,fwd,front,ohc,six,mpfi,110.0,4750.0,26,29,6785.0,0,1
toyota,std,two,hardtop,fwd,front,ohc,four,mpfi,70.0,4150.0,28,42,8195.0,1,0
mercedes-benz,std,four,sedan,4wd,front,rotor,six,mpfi,104.256157635468,5100.0,19,33,6095.0,1,0
mazda,std,two,sedan,rwd,front,ohc,four,mpfi,84.0,5500.0,19,24,6295.0,0,1
subaru,turbo,two,hatchback,fwd,front,ohc,four,2bbl,82.0,5200.0,23,20,36000.0,0,1
nissan,std,two,hatchback,fwd,front,ohc,five,mpfi,76.0,5600.0,31,37,16695.0,0,1
saab,turbo,two,sedan,rwd,front,ohc,four,mpfi,69.0,4250.0,17,34,41315.0,0,1
mazda,std,two,sedan,rwd,front,l,four,mpfi,68.0,4750.0,17,25,15985.0,0,1
mitsubishi,std,two,sedan,fwd,front,ohc,five,mpfi,69.0,5000.0,16,24,34184.0,0,1
toyota,turbo,two,hatchback,rwd,front,ohc,four,spdi,110.0,4150.0,23,38,6918.0,0,1
toyota,std,four,hatchback,fwd,front,ohcv,four,2bbl,115.0,5500.0,37,16,16430.0,0,1
mazda,std,two,hatchback,fwd,front,ohc,four,mpfi,70.0,5500.0,21,25,11850.0,0,1
toyota,std,four,sedan,rwd,front,ohc,four,1bbl,111.0,5000.0,22,30,20970.0,0,1
subaru,std,two,convertible,fwd,front,ohc,six,2bbl,82.0,5500.0,31,30,9538.0,0,1
plymouth,turbo,four,hatchback,fwd,front,ohcf,four,mpfi,69.0,5000.0,31,25,8921.0,0,1
bmw,std,four,sedan,rwd,front,ohcv,four,idi,92.0,5200.0,31,34,12940.0,1,0
mitsubishi,std,four,sedan,fwd,front,dohc,four,spdi,68.0,5250.0,25,41,12940.0,0,1
dodge,turbo,two,sedan,fwd,front,ohcf,four,idi,76.0,5000.0,19,22,7957.0,0,1
renault,std,two,hardtop,rwd,front,ohc,four,spfi,162.0,4800.0,24,31,6849.0,1,0
mazda,std,four,hatchback,fwd,front,ohc,four,mpfi,114.0,4800.0,19,43,7295.0,0,1
chevrolet,turbo,two,hatchback,fwd,front,ohcf,four,2bbl,70.0,4350.0,27,19,6938.0,1,0
subaru,std,four,sedan,fwd,front,ohc,four,mpfi,64.0,5000.0,24,34,16430.0,0,1
subaru,std,four,hatchback,rwd,front,ohc,four,spdi,69.0,5125.369458128079,33,32,23875.0,0,1
subaru,std,four,wagon,rwd,front,ohc,four,1bbl,101.0,5800.0,19,29,25552.0,0,1
volvo,std,two,hatchback,rwd,front,ohc,four,spdi,104.256157635468,5800.0,23,39,28248.0,0,1
volvo,std,two,sedan,fwd,front,ohc,four,2bbl,116.0,4800.0,24,22,15690.0,0,1
peugot,std,four,hatchback,4wd,front,ohc,five,2bbl,62.0,5500.0,28,38,8949.0,0,1
peugot,std,four,hatchback,fwd,front,ohc,eight,mpfi,52.0,5000.0,19,28,10945.0,1,0
volvo,turbo,four,sedan,fwd,front,ohc,four,mpfi,123.0,5200.0,18,29,25552.0,0,1
