symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas
2,78,porsche,turbo,two,wagon,rwd,front,96.5,0.7208073041806824,0.9236111111111112,52.6,1971,ohc,four,91,idi,3.62,3.4,9.0,94.0,4800.0,18,24,7788.0,9.038461538461537,Medium,1,1
2,107,peugot,std,two,sedan,fwd,front,96.9,0.8111484863046613,0.9166666666666666,50.2,2015,ohcv,four,194,mpfi,2.97,3.23,9.4,76.0,5300.0,38,47,8495.0,9.791666666666666,Low,0,1
1,89,porsche,std,two,sedan,rwd,front,95.3,0.9557904853435848,0.9916666666666668,54.1,3042,ohc,four,140,mpfi,3.15,3.35,8.6,88.0,5400.0,31,31,8845.0,8.703703703703704,Low,0,0
3,122,subaru,std,four,sedan,rwd,front,96.9,0.8342143200384431,0.9916666666666668,50.5,2414,ohc,four,108,2bbl,2.97,3.27,9.4,102.0,6000.0,24,25,11595.0,4.795918367346938,Low,0,1
2,77,honda,std,four,sedan,fwd,front,97.3,0.8817876021143681,0.8888888888888888,56.5,2319,ohc,six,146,2bbl,3.7,3.29,9.4,82.0,4800.0,19,28,15690.0,13.055555555555555,Low,0,0
1,65,volkswagen,std,two,sedan,rwd,front,114.2,0.8337337818356559,0.8888888888888888,50.6,2808,ohc,four,110,1bbl,3.35,3.4,8.5,114.0,5000.0,24,41,7995.0,9.038461538461537,Low,0,1
0,164,bmw,std,two,hatchback,rwd,front,112.0,0.794329649207112,0.8861111111111111,52.6,2008,ohc,two,181,mpfi,3.39,2.9,9.0,84.0,4800.0,25,37,16500.0,7.580645161290323,Low,1,1
2,161,mercedes-benz,std,four,sedan,fwd,front,95.7,0.7851994233541567,0.9208333333333332,54.1,1989,l,four,120,mpfi,3.74,3.64,23.0,68.0,5500.0,25,29,12440.0,7.580645161290323,Medium,0,1
3,150,nissan,std,two,hatchback,fwd,front,94.5,0.9466602594906296,0.9236111111111112,54.1,2910,ohcf,four,146,spdi,3.39,3.5,7.0,123.0,5000.0,19,25,9959.0,12.36842105263158,Low,0,1
0,102,nissan,std,four,wagon,fwd,front,105.8,0.9466602594906296,0.8902777777777777,50.2,1876,ohcv,two,98,2bbl,3.43,3.39,7.5,88.0,4800.0,18,22,13200.0,12.36842105263158,Low,0,1
2,95,toyota,std,two,sedan,rwd,front,101.2,0.8111484863046613,0.9083333333333334,54.7,3016,ohcf,four,146,2bbl,3.62,3.1,21.5,92.0,4500.0,19,17,16845.0,7.580645161290323,Low,0,1
0,194,mazda,std,two,sedan,rwd,front,100.4,0.8495915425276309,0.9055555555555556,50.2,3131,ohcv,four,92,2bbl,3.03,3.47,21.5,161.0,4800.0,23,20,11845.0,7.580645161290323,Low,0,1
0,154,honda,std,two,wagon,fwd,front,93.7,0.7991350312349833,0.9083333333333334,49.7,1945,ohcf,four,152,4bbl,3.43,3.29,8.6,85.0,4350.0,19,33,9980.0,13.823529411764708,Low,1,1
3,134,nissan,std,four,sedan,rwd,front,93.1,0.8250840941854877,0.9333333333333332,50.8,2221,ohc,four,92,mpfi,3.47,3.27,9.4,82.0,5000.0,23,28,11248.0,9.038461538461537,Low,0,1
0,150,nissan,std,four,sedan,rwd,front,102.9,0.8250840941854877,0.9569444444444444,53.0,2756,ohc,four,194,idi,3.19,3.39,8.5,116.0,4250.0,23,33,16500.0,7.833333333333332,Low,0,1
0,119,mazda,std,four,hardtop,fwd,front,93.7,0.7991350312349833,0.8916666666666667,56.2,2714,ohcf,six,110,2bbl,3.7,3.03,21.0,123.0,5400.0,31,29,13950.0,7.580645161290323,Low,0,0
1,148,dodge,std,four,hatchback,fwd,front,89.5,0.8121095627102355,0.8999999999999999,55.5,3380,ohc,four,152,idi,3.27,3.29,8.5,88.0,5000.0,25,30,15690.0,13.823529411764708,Low,0,1
0,108,saab,std,two,sedan,rwd,front,104.9,0.7630946660259491,0.9111111111111108,55.5,1989,ohc,four,146,mpfi,3.05,3.4,22.0,152.0,6600.0,30,31,7689.0,7.580645161290323,Medium,0,1
0,122,audi,std,four,sedan,fwd,front,94.5,0.7558865929841423,0.8861111111111111,59.1,2818,ohc,four,110,1bbl,3.74,3.41,7.7,110.0,5500.0,29,38,9258.0,6.351351351351353,Low,0,1
1,122,mazda,std,four,sedan,fwd,front,95.7,0.9024507448342144,0.9402777777777778,59.8,2579,ohc,four,90,1bbl,3.62,3.5,9.0,161.0,4800.0,31,37,13950.0,9.038461538461537,Medium,0,0
1,134,mercedes-benz,turbo,four,hatchback,rwd,front,97.0,0.897164824603556,0.8999999999999999,53.5,2661,ohc,four,98,mpfi,3.74,3.52,9.5,111.0,4200.0,27,30,36000.0,8.392857142857142,High,0,1
1,161,chevrolet,std,two,hatchback,rwd,front,98.4,0.7208073041806824,0.9430555555555556,55.1,2209,ohc,five,122,2bbl,3.43,3.47,9.5,70.0,4750.0,31,36,16500.0,8.392857142857142,Low,0,1
0,161,subaru,std,four,hatchback,fwd,front,96.5,0.8039404132628545,0.8902777777777777,52.6,2385,ohc,four,136,mpfi,3.63,3.86,9.5,100.0,5200.0,27,37,6575.0,15.666666666666664,Low,0,1
1,161,volvo,std,two,hardtop,rwd,front,93.7,0.8721768380586257,0.9083333333333334,53.5,3060,ohc,four,97,2bbl,3.17,3.19,8.4,182.0,4500.0,21,28,17450.0,13.823529411764708,Low,0,1
0,122,honda,std,four,sedan,fwd,front,97.3,0.794329649207112,0.8944444444444445,53.0,1905,ohc,four,109,2bbl,3.15,3.4,8.3,92.0,4800.0,22,37,11199.0,9.791666666666666,Medium,1,1
3,101,dodge,std,four,wagon,rwd,front,89.5,0.8294089380105718,0.9569444444444444,56.1,2548,ohc,six,173,mpfi,3.03,3.64,9.0,200.0,5000.0,21,36,9980.0,6.351351351351353,Low,0,1
2,91,toyota,std,two,sedan,rwd,front,94.5,0.8438250840941854,0.9083333333333334,50.8,2385,ohc,four,108,idi,3.39,3.46,9.3,68.0,5500.0,19,32,7957.0,7.833333333333332,Low,0,1
2,122,toyota,std,two,sedan,rwd,front,95.7,0.8250840941854877,0.9055555555555556,52.8,2443,ohc,four,122,mpfi,2.91,2.9,9.5,84.0,4800.0,21,42,13499.0,12.36842105263158,Medium,0,1
-1,83,toyota,std,four,sedan,fwd,front,97.2,0.7803940413262855,0.9805555555555556,50.2,1890,ohc,four,70,2bbl,3.15,3.47,9.4,115.0,4150.0,31,34,21105.0,13.823529411764708,Medium,0,0
1,122,volkswagen,turbo,four,sedan,rwd,front,107.9,0.8659298414223928,0.8833333333333333,50.8,2395,ohc,four,92,mpfi,3.63,2.68,10.0,156.0,5200.0,19,27,7775.0,7.580645161290323,High,1,1
0,158,toyota,std,four,wagon,fwd,front,98.8,0.8265257087938491,0.9111111111111108,52.6,2122,ohcf,four,90,mpfi,2.97,3.23,22.5,86.0,5000.0,26,30,8778.0,9.038461538461537,Low,0,1
2,161,toyota,std,four,sedan,fwd,front,99.1,0.8543969245555022,0.8944444444444445,53.0,3157,ohc,four,109,2bbl,3.74,3.29,9.0,95.0,4750.0,17,22,7609.0,10.217391304347826,High,0,1
1,122,isuzu,std,two,sedan,rwd,front,114.2,0.8467083133109082,0.8888888888888888,49.4,2507,ohcv,four,183,idi,2.68,2.64,21.5,68.0,4650.0,23,38,7295.0,7.580645161290323,Medium,0,0
1,122,plymouth,std,four,hatchback,fwd,front,88.4,0.9072561268620856,0.8861111111111111,53.0,3130,ohc,four,194,mpfi,3.05,3.39,8.0,64.0,5200.0,19,38,36880.0,7.580645161290323,Low,0,1
2,194,dodge,turbo,two,sedan,fwd,front,95.7,0.8543969245555022,0.8861111111111111,54.1,1967,ohc,four,136,2bbl,3.39,3.15,9.0,102.0,4200.0,23,28,37028.0,13.823529411764708,Low,1,1
2,122,bmw,std,four,sedan,rwd,front,98.4,0.8121095627102355,0.9291666666666668,55.5,2081,rotor,five,171,mpfi,3.94,3.19,8.6,95.0,5000.0,31,28,5195.0,13.823529411764708,Low,0,1
2,93,nissan,turbo,two,wagon,fwd,front,99.1,0.897164824603556,0.9236111111111112,49.6,2954,ohc,four,108,mpfi,3.27,3.35,9.2,111.0,4150.0,24,20,6575.0,9.4,Medium,0,1
2,161,mitsubishi,turbo,four,hardtop,fwd,front,93.0,0.8731379144641999,0.8861111111111111,56.1,2385,ohc,four,97,mpfi,3.39,2.64,8.6,86.0,5500.0,18,24,11248.0,7.833333333333332,Low,0,1
0,125,volvo,std,two,sedan,fwd,front,94.5,0.7549255165785679,0.9097222222222222,56.2,3020,ohcf,six,92,spfi,3.43,3.4,22.5,68.0,4800.0,24,37,6785.0,9.791666666666666,Low,0,0
1,110,toyota,std,four,sedan,fwd,front,99.8,0.8250840941854877,0.8916666666666667,50.6,1944,ohc,four,258,mpfi,2.92,3.5,8.6,82.0,5000.0,24,39,5499.0,12.36842105263158,Low,0,1
0,93,subaru,std,four,hatchback,fwd,front,114.2,0.9072561268620856,0.8861111111111111,50.8,2912,ohc,six,92,mpfi,3.15,3.29,9.0,112.0,5500.0,24,25,6785.0,7.833333333333332,Low,0,1
3,161,isuzu,std,two,hatchback,fwd,front,93.7,0.794329649207112,0.9916666666666668,53.9,2756,ohc,four,173,mpfi,3.78,3.4,8.5,86.0,5300.0,22,28,11199.0,15.666666666666664,High,1,1
3,125,nissan,turbo,four,hatchback,fwd,front,107.9,0.7558865929841423,0.9916666666666668,55.7,2190,ohc,four,122,idi,3.01,2.64,9.0,110.0,6000.0,21,37,7738.0,8.703703703703704,Medium,0,1
-1,150,toyota,std,two,sedan,fwd,front,93.1,0.8543969245555022,0.8861111111111111,54.3,1950,ohc,four,164,mpfi,3.62,4.17,10.0,116.0,4150.0,25,28,11900.0,8.703703703703704,High,0,1
1,94,toyota,std,two,wagon,rwd,front,102.4,0.9557904853435848,0.8861111111111111,56.7,2695,ohcf,four,130,2bbl,3.19,3.4,7.6,123.0,4800.0,27,24,7995.0,6.351351351351353,Low,0,1
2,125,peugot,std,four,sedan,fwd,front,91.3,0.8409418548774628,0.9236111111111112,54.1,2326,ohc,four,98,1bbl,3.31,3.64,9.0,116.0,6000.0,28,34,35056.0,9.038461538461537,Low,0,1
1,122,audi,std,four,hatchback,fwd,front,95.9,0.8250840941854877,0.8944444444444445,54.9,2910,l,four,183,1bbl,3.19,3.03,21.9,92.0,5200.0,17,43,6692.0,6.351351351351353,Low,0,1
1,94,mitsubishi,std,four,sedan,fwd,front,107.9,0.8966842864007688,0.8916666666666667,52.0,3430,ohc,four,209,2bbl,3.27,3.54,21.0,156.0,4800.0,19,29,7898.0,10.217391304347826,Medium,0,1
0,118,subaru,std,four,sedan,rwd,front,95.7,0.897164824603556,0.9958333333333332,54.8,2710,ohc,four,98,2bbl,3.8,3.29,8.0,121.0,5500.0,19,29,12170.0,7.580645161290323,Medium,1,1
0,186,nissan,std,four,wagon,rwd,front,97.3,0.9557904853435848,0.8374999999999999,54.9,2824,ohc,four,92,2bbl,3.62,3.29,8.7,69.0,5500.0,26,34,15750.0,8.392857142857142,Medium,0,1
0,122,toyota,std,two,convertible,rwd,front,96.5,0.7991350312349833,0.9763888888888888,59.8,2414,dohc,four,181,mpfi,3.17,3.58,9.0,114.0,5500.0,22,38,7895.0,9.4,Low,1,1
-1,101,dodge,std,two,sedan,fwd,front,103.3,0.8313310908217203,0.8833333333333333,53.3,2290,dohc,four,97,idi,3.62,3.4,9.0,116.0,4800.0,24,24,11845.0,12.36842105263158,High,0,1
0,122,volvo,turbo,four,wagon,fwd,front,99.1,0.8337337818356559,0.9291666666666668,50.8,1837,ohcv,six,110,mpfi,3.62,3.54,8.3,92.0,5500.0,24,23,9279.0,8.392857142857142,High,0,1
3,93,honda,std,two,sedan,fwd,front,93.3,0.897164824603556,0.8583333333333333,50.8,4066,ohcv,four,108,mpfi,3.15,3.15,22.5,116.0,5500.0,28,37,7129.0,8.392857142857142,Low,0,1
1,83,mercedes-benz,std,two,sedan,fwd,front,95.7,0.897164824603556,0.8861111111111111,55.7,1985,ohcf,four,110,2bbl,3.19,3.03,8.1,86.0,4800.0,18,38,14869.0,15.666666666666664,Low,0,1
1,119,peugot,std,four,hatchback,fwd,front,89.5,0.8495915425276309,0.9097222222222222,55.5,2414,dohc,four,109,2bbl,3.54,2.64,7.6,102.0,5200.0,19,38,18620.0,11.190476190476188,Medium,0,1
0,137,saab,std,two,sedan,fwd,front,95.9,0.9072561268620856,0.8944444444444445,54.5,2300,ohc,four,90,1bbl,3.39,2.76,9.0,182.0,5200.0,31,30,6795.0,13.823529411764708,Low,0,1
2,65,plymouth,std,two,sedan,fwd,front,101.2,0.7645362806343105,0.9916666666666668,56.7,2017,ohc,six,145,mpfi,3.62,3.15,8.5,110.0,5500.0,25,32,7609.0,12.36842105263158,Medium,1,1
0,164,chevrolet,turbo,four,sedan,fwd,front,95.1,0.9072561268620856,0.9097222222222222,57.5,3055,ohc,four,97,mpfi,3.15,3.03,9.4,68.0,5500.0,19,33,6849.0,12.36842105263158,Low,0,1
-1,91,renault,std,four,wagon,fwd,front,96.5,0.9557904853435848,0.8875,52.8,2465,ohc,four,134,idi,3.78,3.5,9.4,69.0,5200.0,26,34,34028.0,10.681818181818182,Low,0,1
2,154,plymouth,std,four,sedan,rwd,front,99.1,0.8342143200384431,0.9763888888888888,56.1,2510,ohc,four,152,2bbl,3.33,3.15,9.0,101.0,5200.0,33,28,11549.0,9.4,Medium,0,1
2,150,plymouth,turbo,four,wagon,4wd,front,88.4,0.8659298414223928,0.9763888888888888,53.1,3139,ohc,four,98,2bbl,3.19,3.21,9.4,68.0,5400.0,17,36,6692.0,9.791666666666666,Medium,0,0
0,85,honda,std,two,sedan,fwd,front,96.5,0.8966842864007688,0.9208333333333332,49.7,2548,ohc,four,97,mpfi,3.43,3.64,22.7,68.0,5800.0,21,28,7957.0,6.351351351351353,Low,0,1
1,85,subaru,std,four,sedan,rwd,front,99.8,0.8111484863046613,0.8861111111111111,58.7,3380,ohc,four,140,2bbl,3.43,2.19,9.4,69.0,5250.0,31,34,15750.0,12.36842105263158,Medium,1,0
0,122,mitsubishi,std,two,hatchback,fwd,front,100.4,0.8467083133109082,1.0,54.1,2420,ohcv,four,110,4bbl,3.39,3.11,7.7,102.0,4800.0,37,26,11694.0,8.703703703703704,High,0,1
-1,113,peugot,std,two,sedan,rwd,front,102.4,0.7539644401729938,0.8944444444444445,50.8,1951,ohc,six,151,mpfi,3.58,3.46,7.0,78.0,4400.0,19,41,13499.0,14.6875,Low,0,0
3,108,saab,std,two,hardtop,4wd,front,106.7,0.8322921672272945,0.9083333333333334,55.5,1876,ohc,four,91,spdi,3.27,3.15,21.5,97.0,5500.0,25,25,11549.0,15.666666666666664,Medium,0,1
1,121,volvo,std,two,hatchback,fwd,front,93.7,0.7991350312349833,0.9194444444444444,54.7,2811,ohc,four,110,2bbl,3.19,3.54,21.0,156.0,6000.0,24,32,9538.0,8.392857142857142,Low,0,1
3,161,volvo,turbo,four,wagon,fwd,front,100.4,0.8250840941854877,0.9333333333333332,51.0,3130,ohc,four,97,2bbl,3.8,3.23,7.5,101.0,5250.0,21,30,8195.0,9.038461538461537,Medium,1,1
0,102,mazda,std,four,sedan,fwd,front,100.4,0.7558865929841423,0.95,55.7,2395,ohc,four,98,mpfi,2.91,3.4,9.0,88.0,5200.0,37,31,32250.0,12.36842105263158,High,0,1
2,122,plymouth,std,four,sedan,rwd,front,109.1,0.921191734742912,0.8861111111111111,52.8,2212,ohc,four,97,mpfi,2.91,3.23,8.5,62.0,5000.0,31,30,16845.0,7.580645161290323,Low,0,1
3,122,plymouth,std,four,sedan,rwd,front,94.5,0.8015377222489188,0.9916666666666668,52.8,2004,rotor,four,108,mpfi,3.19,3.12,9.2,175.0,5400.0,29,38,7499.0,7.833333333333332,Low,0,1
1,122,mitsubishi,std,two,sedan,rwd,front,93.7,0.8486304661220567,0.95,54.5,2145,ohc,four,109,mpfi,3.8,2.64,9.0,76.0,5200.0,31,31,14489.0,8.703703703703704,Low,0,1
0,104,nissan,turbo,four,hatchback,4wd,front,110.0,0.8467083133109082,0.9027777777777778,53.5,2710,ohc,six,304,mpfi,3.13,3.15,21.5,82.0,5500.0,31,22,19699.0,8.703703703703704,Low,0,1
0,104,toyota,turbo,four,hatchback,fwd,front,103.5,0.8265257087938491,0.8972222222222221,53.7,2145,ohc,four,108,2bbl,3.62,3.47,22.5,68.0,4200.0,38,23,23875.0,7.580645161290323,Low,0,1
0,93,volkswagen,std,four,sedan,rwd,front,93.7,0.8428640076886112,0.9444444444444444,59.1,2385,ohc,four,141,2bbl,3.46,3.47,9.3,184.0,4500.0,31,34,16558.0,12.36842105263158,High,0,1
0,104,peugot,turbo,four,hardtop,fwd,front,96.3,0.8495915425276309,0.8861111111111111,52.4,2650,ohc,four,103,mpfi,3.78,3.4,8.6,62.0,5000.0,19,30,7898.0,8.392857142857142,Medium,0,1
0,95,jaguar,std,two,sedan,rwd,front,103.5,0.7991350312349833,0.8888888888888888,50.8,2403,ohc,four,146,idi,3.78,3.39,8.7,110.0,4800.0,15,27,16500.0,12.36842105263158,Low,0,1
1,161,nissan,std,two,hardtop,fwd,front,93.7,0.8467083133109082,0.9333333333333332,56.2,2324,ohc,six,90,mpfi,2.97,2.19,9.41,84.0,4650.0,30,30,6795.0,11.190476190476188,Low,0,1
0,134,peugot,turbo,four,hatchback,rwd,front,98.8,0.794329649207112,0.8888888888888888,49.6,3075,ohc,four,90,2bbl,3.62,3.41,9.4,114.0,4800.0,30,24,10795.0,13.823529411764708,Medium,0,1
0,134,honda,std,four,wagon,fwd,front,104.9,0.9072561268620856,0.9430555555555556,54.9,2650,ohc,four,98,mpfi,3.03,3.29,10.1,88.0,5200.0,38,29,9959.0,5.222222222222221,Medium,0,1
0,107,toyota,std,four,hatchback,rwd,front,99.8,0.8543969245555022,0.9083333333333334,52.6,2109,ohc,four,97,mpfi,3.62,3.29,9.0,116.0,5250.0,27,34,18150.0,7.580645161290323,Low,0,1
2,113,isuzu,std,four,hatchback,fwd,front,109.1,0.8467083133109082,0.9083333333333334,55.5,2300,ohc,four,183,mpfi,3.47,3.15,9.0,102.0,4400.0,23,39,35550.0,9.791666666666666,Low,0,0
2,103,saab,std,four,hatchback,fwd,front,96.1,0.897164824603556,0.925,49.6,1989,ohc,four,108,mpfi,3.31,3.07,9.4,92.0,5500.0,19,30,13415.0,6.351351351351353,High,0,1
-1,231,dodge,std,four,sedan,fwd,front,94.5,0.8428640076886112,0.9097222222222222,54.1,3075,ohc,four,121,mpfi,2.91,3.47,8.7,114.0,5200.0,24,19,35056.0,5.0,Low,0,1
2,91,toyota,turbo,four,sedan,rwd,front,94.5,0.8265257087938491,0.8861111111111111,54.5,1940,ohc,four,121,spdi,3.05,3.1,9.0,97.0,5500.0,31,25,22018.0,12.36842105263158,Low,0,1
1,122,mercedes-benz,std,four,sedan,rwd,front,96.9,0.7539644401729938,0.8833333333333333,55.7,2017,ohcf,four,109,2bbl,3.74,3.15,8.7,68.0,5200.0,26,29,12629.0,13.823529411764708,Low,0,1
1,74,peugot,std,four,hatchback,fwd,front,96.3,0.6948582412301778,0.9208333333333332,52.6,1488,ohc,eight,98,2bbl,3.54,2.9,9.2,116.0,4800.0,23,38,6338.0,12.36842105263158,High,0,1
-2,102,toyota,turbo,four,hatchback,rwd,front,93.7,0.897164824603556,0.8944444444444445,54.5,1971,ohcf,four,122,spdi,3.74,3.29,9.0,68.0,5000.0,38,27,7898.0,9.038461538461537,Medium,0,1
0,74,toyota,std,four,hatchback,rwd,front,93.7,0.8731379144641999,0.9236111111111112,49.6,2372,ohcv,four,308,2bbl,2.91,3.19,8.5,62.0,6000.0,45,25,16558.0,7.580645161290323,Medium,0,1
0,87,dodge,std,two,sedan,rwd,front,98.4,0.897164824603556,0.9055555555555556,58.3,3130,ohc,four,258,mpfi,2.97,2.68,8.5,68.0,5000.0,30,29,16500.0,9.791666666666666,Medium,0,1
0,142,mazda,std,two,sedan,rwd,front,100.4,0.8495915425276309,0.9097222222222222,54.1,2935,ohc,four,141,2bbl,3.19,3.27,9.3,68.0,4800.0,24,29,7349.0,13.823529411764708,Medium,0,1
1,65,honda,std,two,sedan,4wd,front,99.1,0.7558865929841423,0.9666666666666666,53.9,3296,ohc,six,152,mpfi,2.97,3.15,8.5,88.0,5500.0,31,32,8845.0,7.580645161290323,High,0,1
0,93,nissan,std,two,hatchback,fwd,front,89.5,0.8467083133109082,0.9027777777777778,56.2,2326,ohc,eight,141,mpfi,2.97,3.15,9.4,86.0,5200.0,19,28,11850.0,11.190476190476188,High,0,0
2,113,mitsubishi,std,two,sedan,rwd,front,114.2,0.8342143200384431,0.9333333333333332,54.5,3230,ohc,four,181,mpfi,3.15,3.47,8.5,86.0,4800.0,27,28,32250.0,7.580645161290323,Low,0,1
-1,150,audi,std,four,sedan,fwd,front,109.1,0.7803940413262855,0.8944444444444445,50.8,2319,ohc,four,108,mpfi,3.19,3.58,9.4,175.0,5500.0,22,22,7295.0,9.791666666666666,Medium,0,1
1,118,dodge,turbo,four,wagon,fwd,front,96.5,0.8486304661220567,1.0,56.1,2548,rotor,four,122,idi,3.78,,8.5,207.0,4500.0,15,30,11850.0,7.833333333333332,Low,0,0
0,118,toyota,std,four,hatchback,fwd,front,102.4,0.9010091302258528,0.9236111111111112,55.5,1918,ohc,four,156,2bbl,3.15,3.5,10.1,100.0,4200.0,29,30,14489.0,9.038461538461537,Low,0,1
1,91,honda,std,four,sedan,rwd,front,103.3,0.7558865929841423,0.9083333333333334,54.8,2414,ohc,four,70,mpfi,3.62,3.52,9.4,82.0,4800.0,37,23,7775.0,10.217391304347826,Medium,0,0
1,113,dodge,std,four,sedan,rwd,front,94.5,0.7991350312349833,0.9847222222222224,50.6,2094,dohc,four,98,mpfi,3.76,3.64,10.1,92.0,5500.0,27,23,7126.0,6.351351351351353,High,0,1
1,122,audi,std,two,sedan,fwd,front,120.9,0.7558865929841423,0.8888888888888888,53.1,2714,ohc,six,181,2bbl,3.19,2.64,9.0,184.0,4150.0,17,34,6855.0,10.217391304347826,Low,0,1
2,128,saab,std,two,hatchback,rwd,front,95.3,0.8265257087938491,0.8861111111111111,50.8,2010,rotor,four,109,mpfi,3.03,3.23,8.0,156.0,5000.0,21,24,8921.0,12.36842105263158,Low,0,1
2,122,mazda,std,two,sedan,fwd,front,97.2,0.8966842864007688,0.9236111111111112,53.7,3055,l,four,130,mpfi,3.19,2.64,9.3,76.0,4800.0,23,27,7999.0,11.190476190476188,Low,0,1
2,129,toyota,std,two,sedan,fwd,front,100.4,0.7558865929841423,0.9027777777777778,55.6,2028,ohc,four,97,mpfi,3.19,3.23,9.0,68.0,5500.0,24,38,15510.0,7.580645161290323,Low,0,1
2,161,volvo,turbo,two,hatchback,rwd,front,93.1,0.9735703988467084,0.9111111111111108,54.1,2290,ohc,four,171,mpfi,2.54,3.29,9.5,100.0,6000.0,27,31,6095.0,7.580645161290323,Medium,0,1
0,137,toyota,std,four,hatchback,fwd,front,105.8,0.8313310908217203,0.8583333333333333,59.8,2190,l,four,110,spdi,3.24,3.4,22.5,114.0,5500.0,31,32,18280.0,9.4,Low,0,1
1,197,bmw,std,two,convertible,fwd,front,93.7,0.9259971167707832,0.9236111111111112,54.3,2844,ohc,four,141,mpfi,3.78,3.11,8.0,94.0,5250.0,16,22,17450.0,12.36842105263158,Medium,0,1
0,122,subaru,std,two,hatchback,fwd,front,102.4,0.7208073041806824,0.8902777777777777,55.7,2337,ohc,four,152,mpfi,3.39,3.29,7.0,114.0,5800.0,16,27,10295.0,7.833333333333332,Low,0,0
1,118,nissan,std,four,sedan,rwd,front,102.4,0.794329649207112,0.8861111111111111,56.7,2443,ohc,four,122,idi,3.27,3.4,9.3,88.0,5500.0,14,25,36000.0,8.703703703703704,Medium,0,1
0,74,toyota,std,four,wagon,fwd,front,104.3,0.9024507448342144,0.9569444444444444,53.3,1900,ohc,four,97,mpfi,3.329751243781096,3.5,8.0,102.0,5500.0,31,38,16515.0,8.703703703703704,Low,0,1
0,122,volvo,std,four,hatchback,fwd,front,93.7,0.7558865929841423,0.8875,51.6,3042,ohc,four,98,2bbl,3.19,3.64,9.41,68.0,5500.0,19,25,9895.0,11.75,Low,0,1
0,192,toyota,std,two,sedan,fwd,front,91.3,0.8495915425276309,0.9083333333333334,56.7,2024,ohc,four,97,2bbl,3.78,3.39,8.0,110.0,4250.0,21,38,15250.0,13.055555555555555,Low,0,1
1,122,honda,std,four,wagon,rwd,front,102.4,0.8409418548774628,0.8944444444444445,54.1,2265,ohc,eight,141,2bbl,3.31,3.46,9.5,114.0,5800.0,24,18,17669.0,7.580645161290323,Low,0,1
3,91,jaguar,std,four,hatchback,fwd,front,96.3,0.794329649207112,0.9236111111111112,56.1,2975,l,four,171,2bbl,3.19,3.03,9.0,182.0,4800.0,17,32,23875.0,8.392857142857142,Low,1,1
1,104,nissan,turbo,two,sedan,fwd,front,96.5,0.8659298414223928,0.9111111111111108,53.3,3131,ohc,five,110,mpfi,3.19,3.64,9.4,142.0,6000.0,25,28,8845.0,9.791666666666666,High,0,1
3,129,nissan,std,two,hatchback,fwd,front,107.9,0.7558865929841423,0.8861111111111111,56.7,2536,ohc,four,156,mpfi,3.19,3.64,21.5,68.0,5200.0,24,32,11850.0,9.791666666666666,Low,1,1
0,108,nissan,std,two,sedan,rwd,front,98.4,0.9082172032676598,0.8916666666666667,56.7,2264,ohc,four,92,mpfi,3.62,3.58,9.5,69.0,4800.0,21,23,6377.0,10.217391304347826,Low,1,1
-1,95,bmw,turbo,two,sedan,fwd,front,106.7,0.9072561268620856,0.9055555555555556,55.7,2385,ohc,four,121,mpfi,3.94,3.5,9.6,101.0,5000.0,26,23,13295.0,12.36842105263158,Medium,0,1
-1,122,jaguar,std,four,hatchback,rwd,front,101.2,0.8116290245074483,0.8888888888888888,54.5,2800,ohc,four,130,2bbl,3.24,3.27,9.3,155.0,5500.0,21,29,9279.0,6.184210526315789,Low,0,1
1,108,nissan,std,four,sedan,fwd,front,97.0,0.8817876021143681,0.9444444444444444,57.5,2500,ohc,four,91,2bbl,3.24,3.4,9.4,56.0,4250.0,19,33,16500.0,12.36842105263158,Low,0,1
1,150,jaguar,std,two,sedan,rwd,front,93.7,0.8438250840941854,0.9097222222222222,52.6,1945,ohc,four,156,2bbl,3.74,3.35,8.5,97.0,5200.0,19,23,36880.0,12.36842105263158,Low,1,1
0,91,volkswagen,turbo,four,sedan,fwd,front,102.4,0.810667948101874,0.8944444444444445,50.8,1488,ohc,eight,120,idi,3.62,3.52,8.7,112.0,5500.0,24,37,6095.0,7.580645161290323,Low,0,1
0,161,subaru,turbo,two,sedan,fwd,front,95.7,0.7539644401729938,0.9236111111111112,55.5,3157,dohc,four,108,mpfi,3.35,3.39,8.3,145.0,4500.0,23,36,10795.0,10.217391304347826,Low,0,1
1,122,toyota,std,four,hatchback,fwd,front,95.9,0.8337337818356559,0.9430555555555556,56.1,1950,ohc,four,152,mpfi,2.91,3.86,23.0,62.0,4900.0,45,34,6479.0,9.038461538461537,Low,0,1
-1,65,bmw,std,two,sedan,rwd,front,102.4,0.8116290245074483,0.9430555555555556,53.5,2563,dohc,four,156,idi,3.7,3.15,8.3,182.0,4800.0,18,30,5348.0,10.681818181818182,Low,0,1
3,102,toyota,std,four,sedan,rwd,front,102.9,0.9312830370014415,0.8916666666666667,59.1,1989,l,four,110,idi,3.15,3.07,9.5,85.0,5250.0,19,24,22625.0,7.833333333333332,Low,0,1
